group,pk,sk,exchange,attack,guesses,cardinality
Quaternion,2,3,35.367,0.008,3,8
Quaternion,2,3,43.088,0.009,3,8
Quaternion,2,3,32.352,0.009,4,8
Quaternion,2,3,46.886,0.01,4,8
Quaternion,2,3,45.473,0.01,3,8
Quaternion,2,3,32.687,0.007,2,8
Quaternion,2,3,35.621,0.008,3,8
Quaternion,2,3,45.983,0.011,4,8
Quaternion,2,4,36.554,0.013,2,8
Quaternion,2,4,32.781,0.008,3,8
Quaternion,2,4,44.027,0.009,3,8
Quaternion,2,4,44.924,0.009,2,8
Quaternion,2,4,43.848,0.009,4,8
Quaternion,2,4,35.332,0.007,3,8
Quaternion,2,4,36.593,0.01,3,8
Quaternion,2,4,44.403,0.008,2,8
Quaternion,2,4,32.783,0.009,3,8
Quaternion,2,4,36.146,0.009,2,8
Quaternion,2,4,32.579,0.006,2,8
Quaternion,2,4,38.585,0.01,4,8
Quaternion,2,4,30.89,0.008,2,8
Quaternion,2,4,35.343,0.008,3,8
Quaternion,2,4,32.45,0.006,2,8
Quaternion,2,4,44.584,0.008,3,8
Quaternion,2,4,33.697,0.009,2,8
Quaternion,2,4,44.482,0.008,3,8
Quaternion,2,4,59.356,0.006,2,8
Quaternion,2,4,71.265,0.01,3,8
Quaternion,2,4,44.097,0.007,2,8
Quaternion,2,4,35.026,0.009,3,8
Quaternion,2,4,42.249,0.01,3,8
Quaternion,2,4,52.824,0.009,3,8
Quaternion,2,4,35.092,0.008,3,8
Quaternion,2,5,30.836,0.009,2,8
Quaternion,2,5,36.144,0.008,3,8
Quaternion,2,5,32.661,0.008,3,8
Quaternion,2,5,41.197,0.008,2,8
Quaternion,2,5,33.594,0.009,2,8
Quaternion,2,5,44.009,0.008,2,8
Quaternion,2,5,43.97,0.009,3,8
Quaternion,2,5,33.776,0.01,3,8
Quaternion,2,5,44.284,0.011,3,8
Quaternion,2,5,43.962,0.008,2,8
Quaternion,2,5,35.965,0.011,4,8
Quaternion,2,5,43.978,0.009,2,8
Quaternion,2,5,33.077,0.009,3,8
Quaternion,2,5,33.537,0.008,2,8
Quaternion,2,5,44.72,0.011,4,8
Quaternion,2,5,35.42,0.009,3,8
Quaternion,2,5,36.535,0.01,3,8
Quaternion,2,5,29.81,0.008,3,8
Quaternion,2,5,35.215,0.008,3,8
Quaternion,2,5,30.979,0.009,3,8
Quaternion,2,5,35.421,0.007,2,8
Quaternion,2,5,38.493,0.009,3,8
Quaternion,2,5,34.282,0.009,2,8
Quaternion,2,5,44.338,0.01,4,8
Quaternion,2,5,56.3,0.007,2,8
Quaternion,2,6,42.668,0.01,3,8
Quaternion,2,6,29.661,0.007,2,8
Quaternion,2,6,35.697,0.008,2,8
Quaternion,2,6,63.538,0.013,2,8
Quaternion,2,6,61.151,0.009,3,8
Quaternion,2,6,43.866,0.01,4,8
Quaternion,2,6,36.726,0.009,2,8
Quaternion,2,6,35.536,0.009,3,8
Quaternion,2,6,44.153,0.008,3,8
Quaternion,2,6,30.973,0.009,2,8
Quaternion,2,6,52.722,0.009,3,8
Quaternion,2,6,44.334,0.008,3,8
Quaternion,2,6,36.675,0.012,2,8
Quaternion,2,6,44.545,0.012,4,8
Quaternion,2,6,37.99,0.009,2,8
Quaternion,2,6,54.491,0.013,4,8
Quaternion,2,6,41.283,0.008,3,8
Quaternion,2,6,43.797,0.009,3,8
Quaternion,2,6,53.714,0.011,3,8
Quaternion,2,6,32.799,0.008,3,8
Quaternion,2,6,32.59,0.008,2,8
Quaternion,2,6,80.041,0.009,2,8
Quaternion,2,6,38.471,0.01,4,8
Quaternion,2,6,35.299,0.009,3,8
Quaternion,2,6,45.473,0.012,4,8
Quaternion,3,1,77.444,0.01,5,8
Quaternion,3,1,79.079,0.009,4,8
Quaternion,3,1,86.22,0.011,3,8
Quaternion,3,1,67.63,0.009,4,8
Quaternion,3,1,48.317,0.012,4,8
Quaternion,3,1,71.306,0.009,4,8
Quaternion,3,1,60.13,0.011,4,8
Quaternion,3,1,79.553,0.011,6,8
Quaternion,3,1,51.519,0.01,3,8
Quaternion,3,1,58.585,0.009,4,8
Quaternion,3,1,59.564,0.009,2,8
Quaternion,3,1,82.961,0.01,4,8
Quaternion,3,1,57.585,0.011,4,8
Quaternion,3,1,73.582,0.012,6,8
Quaternion,3,1,72.051,0.011,4,8
Quaternion,3,1,76.001,0.007,2,8
Quaternion,3,1,80.46,0.013,5,8
Quaternion,3,1,67.725,0.011,5,8
Quaternion,3,1,57.693,0.01,3,8
Quaternion,3,1,47.301,0.01,3,8
Quaternion,3,1,48.41,0.011,5,8
Quaternion,3,1,61.498,0.011,5,8
Quaternion,3,1,103.792,0.011,5,8
Quaternion,3,1,85.608,0.009,3,8
Quaternion,3,1,53.946,0.012,5,8
Quaternion,3,2,83.842,0.013,5,8
Quaternion,3,2,56.225,0.012,5,8
Quaternion,3,2,54.105,0.011,3,8
Quaternion,3,2,61.805,0.011,4,8
Quaternion,3,2,86.851,0.019,4,8
Quaternion,3,2,56.23,0.011,4,8
Quaternion,3,2,68.709,0.009,2,8
Quaternion,3,2,59.308,0.01,4,8
Quaternion,3,2,92.315,0.024,2,8
Quaternion,3,2,70.75,0.012,5,8
Quaternion,3,2,53.974,0.012,5,8
Quaternion,3,2,109.182,0.017,11,8
Quaternion,3,2,60.237,0.01,2,8
Quaternion,3,2,59.012,0.013,6,8
Quaternion,3,2,60.075,0.011,4,8
Quaternion,3,2,47.568,0.011,4,8
Quaternion,3,2,53.981,0.012,5,8
Quaternion,3,2,76.825,0.016,11,8
Quaternion,3,2,71.393,0.015,5,8
Quaternion,3,2,98.478,0.017,11,8
Quaternion,3,2,90.052,0.014,4,8
Quaternion,3,2,47.605,0.011,4,8
Quaternion,3,2,66.428,0.017,10,8
Quaternion,3,2,97.444,0.016,10,8
Quaternion,3,2,72.745,0.015,9,8
Quaternion,3,3,67.017,0.019,10,8
Quaternion,3,3,47.28,0.017,11,8
Quaternion,3,3,60.533,0.017,9,8
Quaternion,3,3,55.765,0.02,12,8
Quaternion,3,3,95.795,0.012,4,8
Quaternion,3,3,56.252,0.012,5,8
Quaternion,3,3,54.679,0.015,4,8
Quaternion,3,3,53.22,0.016,10,8
Quaternion,3,3,51.969,0.015,3,8
Quaternion,3,3,91.736,0.012,5,8
Quaternion,3,3,68.783,0.012,4,8
Quaternion,3,3,70.626,0.012,5,8
Quaternion,3,3,68.355,0.011,4,8
Quaternion,3,3,53.498,0.012,4,8
Quaternion,3,3,54.892,0.01,2,8
Quaternion,3,3,94.676,0.011,5,8
Quaternion,3,3,72.573,0.014,5,8
Quaternion,3,3,71.16,0.011,5,8
Quaternion,3,3,63.002,0.018,11,8
Quaternion,3,3,77.122,0.017,11,8
Quaternion,3,3,60.523,0.014,5,8
Quaternion,3,3,61.787,0.011,4,8
Quaternion,3,3,49.499,0.014,3,8
Quaternion,3,3,70.98,0.012,4,8
Quaternion,3,3,54.287,0.011,3,8
Quaternion,3,4,83.995,0.014,3,8
Quaternion,3,4,85.515,0.017,10,8
Quaternion,3,4,57.441,0.011,3,8
Quaternion,3,4,76.993,0.011,3,8
Quaternion,3,4,49.581,0.01,2,8
Quaternion,3,4,63.108,0.019,11,8
Quaternion,3,4,49.432,0.012,3,8
Quaternion,3,4,91.659,0.012,4,8
Quaternion,3,4,78.107,0.013,4,8
Quaternion,3,4,80.438,0.014,5,8
Quaternion,3,4,71.992,0.016,5,8
Quaternion,3,4,50.148,0.012,5,8
Quaternion,3,4,60.632,0.014,3,8
Quaternion,3,4,59.648,0.01,3,8
Quaternion,3,4,60.865,0.01,2,8
Quaternion,3,4,73.991,0.01,3,8
Quaternion,3,4,63.024,0.011,3,8
Quaternion,3,4,59.461,0.009,2,8
Quaternion,3,4,71.766,0.012,4,8
Quaternion,3,4,70.345,0.026,17,8
Quaternion,3,4,99.054,0.015,6,8
Quaternion,3,4,59.231,0.02,11,8
Quaternion,3,4,69.633,0.017,9,8
Quaternion,3,4,70.886,0.008,2,8
Quaternion,3,4,61.007,0.012,3,8
Quaternion,3,5,60.275,0.01,2,8
Quaternion,3,5,167.801,0.019,10,8
Quaternion,3,5,86.857,0.014,4,8
Quaternion,3,5,47.7,0.011,4,8
Quaternion,3,5,48.917,0.012,3,8
Quaternion,3,5,70.646,0.009,2,8
Quaternion,3,5,90.456,0.014,4,8
Quaternion,3,5,89.276,0.02,11,8
Quaternion,3,5,60.748,0.021,11,8
Quaternion,3,5,70.285,0.011,3,8
Quaternion,3,5,95.363,0.027,17,8
Quaternion,3,5,64.95,0.012,4,8
Quaternion,3,5,63.173,0.014,5,8
Quaternion,3,5,76.684,0.011,3,8
Quaternion,3,5,51.655,0.012,3,8
Quaternion,3,5,96.917,0.02,11,8
Quaternion,3,5,80.367,0.02,11,8
Quaternion,3,5,94.296,0.014,5,8
Quaternion,3,5,73.441,0.01,2,8
Quaternion,3,5,56.66,0.013,5,8
Quaternion,3,5,69.515,0.014,5,8
Quaternion,3,5,47.647,0.011,3,8
Quaternion,3,5,63.619,0.033,17,8
Quaternion,3,5,50.477,0.011,4,8
Quaternion,3,5,105.46,0.011,3,8
Quaternion,3,6,84.234,0.013,4,8
Quaternion,3,6,67.856,0.009,2,8
Quaternion,3,6,68.925,0.013,4,8
Quaternion,3,6,52.831,0.018,10,8
Quaternion,3,6,81.823,0.029,17,8
Quaternion,3,6,47.452,0.011,3,8
Quaternion,3,6,66.459,0.016,6,8
Quaternion,3,6,56.161,0.011,4,8
Quaternion,3,6,98.676,0.012,4,8
Quaternion,3,6,85.35,0.011,3,8
Quaternion,3,6,54.085,0.013,3,8
Quaternion,3,6,68.263,0.011,3,8
Quaternion,3,6,57.931,0.015,4,8
Quaternion,3,6,59.197,0.01,3,8
Quaternion,3,6,77.483,0.011,2,8
Quaternion,3,6,61.842,0.012,4,8
Quaternion,3,6,59.869,0.02,10,8
Quaternion,3,6,56.554,0.021,11,8
Quaternion,3,6,86.643,0.022,11,8
Quaternion,3,6,97.06,0.02,12,8
Quaternion,3,6,86.847,0.013,2,8
Quaternion,3,6,70.506,0.012,4,8
Quaternion,3,6,60.841,0.027,11,8
Quaternion,3,6,68.763,0.016,9,8
Quaternion,3,6,61.06,0.015,5,8
Quaternion,4,1,75.255,0.014,5,8
Quaternion,4,1,117.332,0.014,7,8
Quaternion,4,1,104.313,0.012,4,8
Quaternion,4,1,79.48,0.011,6,8
Quaternion,4,1,128.382,0.011,4,8
Quaternion,4,1,208.738,0.01,4,8
Quaternion,4,1,78.12,0.015,7,8
Quaternion,4,1,129.659,0.011,5,8
Quaternion,4,1,193.264,0.011,3,8
Quaternion,4,1,113.217,0.013,4,8
Quaternion,4,1,122.543,0.011,2,8
Quaternion,4,1,148.714,0.01,2,8
Quaternion,4,1,92.163,0.013,6,8
Quaternion,4,1,111.819,0.011,5,8
Quaternion,4,1,105.848,0.015,8,8
Quaternion,4,1,105.429,0.013,6,8
Quaternion,4,1,99.793,0.012,5,8
Quaternion,4,1,114.546,0.011,2,8
Quaternion,4,1,84.79,0.012,3,8
Quaternion,4,1,112.046,0.009,2,8
Quaternion,4,1,78.072,0.013,5,8
Quaternion,4,1,76.54,0.011,4,8
Quaternion,4,1,75.017,0.013,4,8
Quaternion,4,1,129.388,0.012,6,8
Quaternion,4,1,131.155,0.012,3,8
Quaternion,4,2,158.005,0.015,6,8
Quaternion,4,2,104.564,0.014,6,8
Quaternion,4,2,90.696,0.014,6,8
Quaternion,4,2,147.136,0.012,4,8
Quaternion,4,2,154.682,0.012,4,8
Quaternion,4,2,166.35,0.016,7,8
Quaternion,4,2,124.261,0.012,4,8
Quaternion,4,2,137.0,0.015,6,8
Quaternion,4,2,110.054,0.013,5,8
Quaternion,4,2,130.4,0.013,4,8
Quaternion,4,2,89.613,0.016,8,8
Quaternion,4,2,179.653,0.013,6,8
Quaternion,4,2,66.449,0.014,5,8
Quaternion,4,2,77.364,0.014,5,8
Quaternion,4,2,212.43,0.013,5,8
Quaternion,4,2,96.286,0.019,13,8
Quaternion,4,2,162.564,0.009,2,8
Quaternion,4,2,157.161,0.013,5,8
Quaternion,4,2,162.536,0.014,6,8
Quaternion,4,2,113.283,0.016,10,8
Quaternion,4,2,90.144,0.019,10,8
Quaternion,4,2,148.158,0.022,8,8
Quaternion,4,2,110.151,0.011,3,8
Quaternion,4,2,104.041,0.011,3,8
Quaternion,4,2,83.576,0.015,6,8
Quaternion,4,3,87.531,0.027,18,8
Quaternion,4,3,70.434,0.014,6,8
Quaternion,4,3,97.99,0.022,5,8
Quaternion,4,3,167.402,0.019,8,8
Quaternion,4,3,87.296,0.018,6,8
Quaternion,4,3,127.506,0.015,4,8
Quaternion,4,3,94.708,0.016,7,8
Quaternion,4,3,126.793,0.019,10,8
Quaternion,4,3,81.711,0.019,7,8
Quaternion,4,3,201.857,0.016,5,8
Quaternion,4,3,106.767,0.022,12,8
Quaternion,4,3,97.462,0.016,5,8
Quaternion,4,3,115.663,0.013,5,8
Quaternion,4,3,124.516,0.016,8,8
Quaternion,4,3,192.034,0.015,6,8
Quaternion,4,3,87.192,0.012,4,8
Quaternion,4,3,109.097,0.018,5,8
Quaternion,4,3,225.394,0.011,2,8
Quaternion,4,3,148.248,0.015,7,8
Quaternion,4,3,119.684,0.012,3,8
Quaternion,4,3,174.026,0.012,2,8
Quaternion,4,3,90.438,0.013,4,8
Quaternion,4,3,96.394,0.013,4,8
Quaternion,4,3,126.327,0.013,3,8
Quaternion,4,3,127.162,0.022,13,8
Quaternion,4,4,105.053,0.023,13,8
Quaternion,4,4,125.83,0.015,5,8
Quaternion,4,4,134.387,0.016,5,8
Quaternion,4,4,170.383,0.015,4,8
Quaternion,4,4,156.608,0.015,4,8
Quaternion,4,4,81.412,0.017,6,8
Quaternion,4,4,103.771,0.016,5,8
Quaternion,4,4,92.12,0.014,5,8
Quaternion,4,4,159.998,0.019,11,8
Quaternion,4,4,80.731,0.041,26,8
Quaternion,4,4,90.57,0.016,6,8
Quaternion,4,4,136.248,0.017,4,8
Quaternion,4,4,143.94,0.017,4,8
Quaternion,4,4,76.644,0.019,5,8
Quaternion,4,4,144.866,0.014,5,8
Quaternion,4,4,153.231,0.018,7,8
Quaternion,4,4,227.431,0.023,12,8
Quaternion,4,4,127.709,0.016,6,8
Quaternion,4,4,155.133,0.017,7,8
Quaternion,4,4,146.639,0.017,7,8
Quaternion,4,4,109.663,0.014,4,8
Quaternion,4,4,95.389,0.013,3,8
Quaternion,4,4,163.283,0.017,7,8
Quaternion,4,4,98.269,0.017,7,8
Quaternion,4,4,70.232,0.01,2,8
Quaternion,4,5,182.667,0.018,4,8
Quaternion,4,5,104.619,0.018,7,8
Quaternion,4,5,113.841,0.018,5,8
Quaternion,4,5,148.198,0.017,6,8
Quaternion,4,5,70.128,0.012,2,8
Quaternion,4,5,95.031,0.018,7,8
Quaternion,4,5,89.822,0.019,6,8
Quaternion,4,5,93.098,0.014,5,8
Quaternion,4,5,155.166,0.015,5,8
Quaternion,4,5,87.285,0.013,3,8
Quaternion,4,5,130.083,0.019,6,8
Quaternion,4,5,110.736,0.016,5,8
Quaternion,4,5,125.001,0.016,4,8
Quaternion,4,5,71.457,0.02,10,8
Quaternion,4,5,152.86,0.019,8,8
Quaternion,4,5,174.817,0.013,4,8
Quaternion,4,5,148.175,0.026,6,8
Quaternion,4,5,127.882,0.016,5,8
Quaternion,4,5,156.641,0.018,6,8
Quaternion,4,5,205.951,0.036,20,8
Quaternion,4,5,88.64,0.014,4,8
Quaternion,4,5,309.938,0.013,3,8
Quaternion,4,5,87.8,0.012,3,8
Quaternion,4,5,101.669,0.014,5,8
Quaternion,4,5,163.072,0.016,6,8
Quaternion,4,6,142.569,0.017,5,8
Quaternion,4,6,132.099,0.015,4,8
Quaternion,4,6,190.921,0.019,7,8
Quaternion,4,6,122.746,0.013,2,8
Quaternion,4,6,129.017,0.016,5,8
Quaternion,4,6,132.854,0.017,6,8
Quaternion,4,6,119.533,0.016,5,8
Quaternion,4,6,133.248,0.014,4,8
Quaternion,4,6,115.001,0.016,5,8
Quaternion,4,6,87.954,0.03,7,8
Quaternion,4,6,127.57,0.02,10,8
Quaternion,4,6,95.101,0.015,5,8
Quaternion,4,6,215.039,0.017,6,8
Quaternion,4,6,111.886,0.021,7,8
Quaternion,4,6,141.127,0.025,12,8
Quaternion,4,6,101.057,0.026,12,8
Quaternion,4,6,106.286,0.017,3,8
Quaternion,4,6,123.106,0.017,4,8
Quaternion,4,6,99.74,0.015,5,8
Quaternion,4,6,122.269,0.015,5,8
Quaternion,4,6,157.597,0.016,6,8
Quaternion,4,6,130.526,0.014,4,8
Quaternion,4,6,96.001,0.017,6,8
Quaternion,4,6,213.554,0.014,3,8
Quaternion,4,6,188.264,0.015,4,8
Quaternion,5,1,363.939,0.014,6,8
Quaternion,5,1,177.048,0.012,3,8
Quaternion,5,1,257.416,0.016,7,8
Quaternion,5,1,417.923,0.015,6,8
Quaternion,5,1,184.758,0.011,2,8
Quaternion,5,1,146.069,0.016,8,8
Quaternion,5,1,166.867,0.013,4,8
Quaternion,5,1,146.203,0.013,4,8
Quaternion,5,1,134.826,0.015,6,8
Quaternion,5,1,267.784,0.016,8,8
Quaternion,5,1,515.135,0.013,3,8
Quaternion,5,1,211.228,0.015,7,8
Quaternion,5,1,284.9,0.013,5,8
Quaternion,5,1,134.255,0.015,5,8
Quaternion,5,1,437.882,0.012,3,8
Quaternion,5,1,223.702,0.011,2,8
Quaternion,5,1,162.175,0.014,5,8
Quaternion,5,1,227.875,0.012,4,8
Quaternion,5,1,243.22,0.011,3,8
Quaternion,5,1,199.115,0.013,4,8
Quaternion,5,1,448.119,0.013,6,8
Quaternion,5,1,340.137,0.013,4,8
Quaternion,5,1,181.116,0.014,5,8
Quaternion,5,1,170.261,0.014,5,8
Quaternion,5,1,321.173,0.013,4,8
Quaternion,5,2,120.957,0.016,7,8
Quaternion,5,2,458.01,0.014,5,8
Quaternion,5,2,365.989,0.013,4,8
Quaternion,5,2,267.268,0.018,9,8
Quaternion,5,2,185.096,0.014,5,8
Quaternion,5,2,308.381,0.015,7,8
